protein1 protein2 combined_score
node_name_2034 node_name_691 9.033722518098907
node_name_2034 node_name_791 9.033841828485016
node_name_2034 node_name_841 9.033961124637857
node_name_2034 node_name_1002 9.034080406560824
node_name_2034 node_name_1026 9.034199674257309
node_name_2034 node_name_1270 9.034318927730707
node_name_2034 node_name_1273 9.034438166984412
node_name_2034 node_name_1319 9.03455739202181
node_name_2034 node_name_1336 9.034676602846295
node_name_2034 node_name_1448 9.034795799461252
node_name_2034 node_name_1497 9.03491498187007
node_name_2034 node_name_1614 9.035034150076132
node_name_2034 node_name_1654 9.035153304082828
node_name_2034 node_name_1665 9.035272443893536
node_name_2034 node_name_1807 9.035391569511642
node_name_2034 node_name_1812 9.035510680940524
node_name_2034 node_name_1889 9.035629778183564
node_name_2034 node_name_1891 9.035748861244139
node_name_2034 node_name_1894 9.035867930125628
node_name_2034 node_name_1929 9.035986984831405
node_name_2034 node_name_1968 9.036106025364846
node_name_2034 node_name_1983 9.036225051729327
node_name_2034 node_name_2035 9.036344063928219
node_name_2034 node_name_2036 9.036463061964891
node_name_2034 node_name_2037 9.036582045842716
node_name_2034 node_name_2038 9.036701015565063
node_name_2034 node_name_2039 9.036819971135296
node_name_2034 node_name_2040 9.036938912556787
node_name_2034 node_name_2041 9.037057839832897
node_name_2034 node_name_2042 9.037176752966994
node_name_2034 node_name_2130 9.037295651962438
node_name_2035 node_name_733 9.03741453682259
node_name_2035 node_name_1324 9.037533407550814
node_name_2035 node_name_2034 9.037652264150466
node_name_2036 node_name_833 9.037771106624906
node_name_2036 node_name_2034 9.03788993497749
node_name_2037 node_name_180 9.038008749211576
node_name_2037 node_name_2034 9.038127549330516
node_name_2038 node_name_293 9.038246335337664
node_name_2038 node_name_2034 9.038365107236372
node_name_2039 node_name_1889 9.038483865029992
node_name_2039 node_name_2034 9.038602608721874
node_name_2039 node_name_2042 9.038721338315364
node_name_2040 node_name_33 9.03884005381381
node_name_2040 node_name_2034 9.038958755220563
node_name_2040 node_name_2120 9.039077442538963
node_name_2040 node_name_2122 9.039196115772354
node_name_2041 node_name_48 9.03931477492408
node_name_2041 node_name_429 9.039433419997483
node_name_2041 node_name_788 9.039552050995901
node_name_2041 node_name_2034 9.039670667922676
node_name_2042 node_name_2034 9.039789270781144
node_name_2042 node_name_2039 9.039907859574642
node_name_2043 node_name_429 9.040026434306505
node_name_2043 node_name_2406 9.040144994980068
node_name_2044 node_name_429 9.040263541598666
node_name_2044 node_name_2001 9.040382074165628
node_name_2045 node_name_109 9.040500592684284
node_name_2045 node_name_126 9.040619097157967
node_name_2045 node_name_133 9.040737587590003
node_name_2045 node_name_139 9.04085606398372
node_name_2045 node_name_153 9.040974526342444
node_name_2045 node_name_215 9.0410929746695
node_name_2045 node_name_236 9.041211408968211
node_name_2045 node_name_306 9.041329829241901
node_name_2045 node_name_308 9.041448235493888
node_name_2045 node_name_318 9.041566627727496
node_name_2045 node_name_341 9.041685005946043
node_name_2045 node_name_519 9.041803370152845
node_name_2045 node_name_563 9.041921720351219
node_name_2045 node_name_603 9.042040056544483
node_name_2045 node_name_699 9.042158378735948
node_name_2045 node_name_1013 9.042276686928927
node_name_2045 node_name_1248 9.042394981126735
node_name_2045 node_name_1337 9.042513261332681
node_name_2045 node_name_1448 9.042631527550073
node_name_2045 node_name_1651 9.042749779782222
node_name_2045 node_name_1772 9.042868018032435
node_name_2045 node_name_1776 9.042986242304014
node_name_2045 node_name_1784 9.04310445260027
node_name_2045 node_name_1787 9.0432226489245
node_name_2045 node_name_1791 9.043340831280013
node_name_2045 node_name_1830 9.043458999670106
node_name_2045 node_name_1852 9.043577154098081
node_name_2045 node_name_1856 9.043695294567236
node_name_2045 node_name_2026 9.04381342108087
node_name_2045 node_name_2046 9.043931533642278
node_name_2045 node_name_2047 9.044049632254756
node_name_2045 node_name_2048 9.0441677169216
node_name_2046 node_name_236 9.0442857876461
node_name_2046 node_name_306 9.044403844431551
node_name_2046 node_name_484 9.044521887281242
node_name_2046 node_name_2045 9.044639916198465
node_name_2046 node_name_2048 9.044757931186505
node_name_2047 node_name_294 9.044875932248651
node_name_2047 node_name_2045 9.04499391938819
node_name_2048 node_name_306 9.045111892608405
node_name_2048 node_name_2045 9.045229851912582
node_name_2048 node_name_2046 9.045347797304004
node_name_2049 node_name_80 9.045465728785949
node_name_2049 node_name_142 9.0455836463617
node_name_2050 node_name_1616 9.045701550034536
node_name_2050 node_name_2485 9.045819439807735
node_name_2051 node_name_1042 9.045937315684574
node_name_2051 node_name_1926 9.046055177668327
node_name_2051 node_name_2364 9.04617302576227
node_name_2052 node_name_74 9.046290859969677
node_name_2052 node_name_544 9.046408680293819
node_name_2052 node_name_1042 9.046526486737967
node_name_2052 node_name_1926 9.046644279305394
node_name_2053 node_name_52 9.046762057999363
node_name_2053 node_name_1628 9.046879822823147
node_name_2054 node_name_95 9.04699757378001
node_name_2054 node_name_456 9.047115310873217
node_name_2054 node_name_525 9.047233034106032
node_name_2054 node_name_1042 9.04735074348172
node_name_2054 node_name_1139 9.047468439003541
node_name_2054 node_name_1540 9.047586120674756
node_name_2054 node_name_1602 9.047703788498627
node_name_2054 node_name_1628 9.047821442478408
node_name_2054 node_name_2133 9.04793908261736
node_name_2055 node_name_1042 9.048056708918736
node_name_2055 node_name_1588 9.048174321385792
node_name_2055 node_name_1628 9.048291920021784
node_name_2055 node_name_2198 9.048409504829962
node_name_2056 node_name_100 9.04852707581358
node_name_2056 node_name_408 9.048644632975885
node_name_2056 node_name_734 9.048762176320128
node_name_2056 node_name_1628 9.048879705849558
node_name_2056 node_name_1680 9.04899722156742
node_name_2056 node_name_1841 9.049114723476961
node_name_2056 node_name_2311 9.049232211581426
node_name_2056 node_name_2576 9.049349685884057
node_name_2057 node_name_525 9.049467146388098
node_name_2057 node_name_1628 9.049584593096789
node_name_2058 node_name_635 9.049702026013371
node_name_2058 node_name_1378 9.04981944514108
node_name_2058 node_name_2150 9.049936850483158
node_name_2059 node_name_146 9.05005424204284
node_name_2059 node_name_405 9.050171619823361
node_name_2059 node_name_718 9.050288983827956
node_name_2059 node_name_1008 9.050406334059858
node_name_2059 node_name_1435 9.050523670522297
node_name_2059 node_name_1906 9.050640993218508
node_name_2060 node_name_735 9.050758302151717
node_name_2061 node_name_735 9.050875597325156
node_name_2062 node_name_701 9.050992878742049
node_name_2062 node_name_735 9.051110146405625
node_name_2063 node_name_327 9.05122740031911
node_name_2063 node_name_928 9.051344640485725
node_name_2063 node_name_1325 9.051461866908694
node_name_2063 node_name_1326 9.05157907959124
node_name_2063 node_name_1996 9.051696278536586
node_name_2064 node_name_327 9.051813463747946
node_name_2064 node_name_1996 9.05193063522854
node_name_2065 node_name_918 9.05204779298159
node_name_2065 node_name_2066 9.052164937010307
node_name_2065 node_name_2067 9.052282067317908
node_name_2066 node_name_1098 9.052399183907607
node_name_2066 node_name_1477 9.052516286782616
node_name_2066 node_name_2065 9.052633375946147
node_name_2066 node_name_2122 9.052750451401412
node_name_2067 node_name_1098 9.052867513151618
node_name_2067 node_name_1477 9.052984561199976
node_name_2067 node_name_2065 9.053101595549691
node_name_2068 node_name_861 9.05321861620397
node_name_2068 node_name_1330 9.053335623166017
node_name_2068 node_name_1377 9.053452616439039
node_name_2069 node_name_702 9.053569596026234
node_name_2069 node_name_1377 9.053686561930807
node_name_2069 node_name_2070 9.053803514155955
node_name_2070 node_name_702 9.053920452704881
node_name_2070 node_name_1377 9.054037377580782
node_name_2070 node_name_2069 9.054154288786854
node_name_2071 node_name_725 9.054271186326293
node_name_2071 node_name_755 9.054388070202297
node_name_2071 node_name_1435 9.054504940418054
node_name_2071 node_name_1566 9.054621796976763
node_name_2071 node_name_1592 9.05473863988161
node_name_2071 node_name_1840 9.054855469135788
node_name_2071 node_name_2015 9.054972284742485
node_name_2071 node_name_2016 9.055089086704891
node_name_2072 node_name_1395 9.055205875026193
node_name_2072 node_name_1602 9.055322649709574
node_name_2072 node_name_2182 9.05543941075822
node_name_2073 node_name_901 9.055556158175316
node_name_2073 node_name_1042 9.055672891964043
node_name_2073 node_name_1602 9.055789612127585
node_name_2074 node_name_95 9.055906318669118
node_name_2074 node_name_1602 9.056023011591826
node_name_2074 node_name_2181 9.056139690898883
node_name_2074 node_name_2277 9.056256356593467
node_name_2075 node_name_14 9.056373008678756
node_name_2075 node_name_775 9.056489647157923
node_name_2075 node_name_1020 9.056606272034141
node_name_2075 node_name_2076 9.056722883310583
node_name_2075 node_name_2077 9.056839480990421
node_name_2075 node_name_2091 9.056956065076825
node_name_2075 node_name_2667 9.057072635572965
node_name_2075 node_name_2668 9.057189192482008
node_name_2076 node_name_180 9.057305735807121
node_name_2076 node_name_218 9.05742226555147
node_name_2076 node_name_2075 9.05753878171822
node_name_2076 node_name_2077 9.057655284310535
node_name_2076 node_name_2667 9.057771773331575
node_name_2077 node_name_14 9.057888248784506
node_name_2077 node_name_486 9.058004710672485
node_name_2077 node_name_1020 9.058121158998672
node_name_2077 node_name_1704 9.058237593766226
node_name_2077 node_name_2075 9.0583540149783
node_name_2077 node_name_2076 9.058470422638056
node_name_2078 node_name_236 9.058586816748646
node_name_2078 node_name_306 9.058703197313223
node_name_2078 node_name_836 9.058819564334941
node_name_2078 node_name_1776 9.05893591781695
node_name_2079 node_name_126 9.059052257762401
node_name_2079 node_name_236 9.059168584174444
node_name_2079 node_name_1802 9.059284897056227
node_name_2080 node_name_112 9.059401196410896
node_name_2080 node_name_306 9.0595174822416
node_name_2080 node_name_487 9.059633754551479
node_name_2080 node_name_608 9.059750013343681
node_name_2080 node_name_655 9.059866258621348
node_name_2080 node_name_1245 9.05998249038762
node_name_2080 node_name_1311 9.06009870864564
node_name_2080 node_name_1367 9.060214913398545
node_name_2080 node_name_1459 9.060331104649475
node_name_2080 node_name_1770 9.060447282401565
node_name_2081 node_name_484 9.060563446657955
node_name_2081 node_name_1705 9.060679597421776
node_name_2082 node_name_18 9.060795734696166
node_name_2082 node_name_133 9.060911858484253
node_name_2083 node_name_367 9.061027968789174
node_name_2083 node_name_505 9.061144065614055
node_name_2083 node_name_650 9.06126014896203
node_name_2083 node_name_752 9.061376218836225
node_name_2083 node_name_957 9.061492275239766
node_name_2083 node_name_1483 9.061608318175784
node_name_2083 node_name_1550 9.061724347647399
node_name_2083 node_name_1557 9.061840363657739
node_name_2083 node_name_1685 9.061956366209925
node_name_2083 node_name_2168 9.06207235530708
node_name_2084 node_name_306 9.062188330952324
node_name_2084 node_name_350 9.06230429314878
node_name_2084 node_name_409 9.062420241899561
node_name_2085 node_name_306 9.062536177207788
node_name_2085 node_name_350 9.062652099076578
node_name_2085 node_name_910 9.062768007509048
node_name_2085 node_name_1490 9.062883902508307
node_name_2085 node_name_2089 9.062999784077473
node_name_2086 node_name_306 9.063115652219658
node_name_2086 node_name_1089 9.06323150693797
node_name_2086 node_name_1505 9.063347348235522
node_name_2086 node_name_2094 9.063463176115423
node_name_2087 node_name_306 9.06357899058078
node_name_2087 node_name_1335 9.063694791634697
node_name_2088 node_name_306 9.063810579280286
node_name_2088 node_name_1797 9.063926353520646
node_name_2089 node_name_306 9.064042114358884
node_name_2089 node_name_350 9.064157861798101
node_name_2089 node_name_2085 9.0642735958414
node_name_2090 node_name_306 9.064389316491878
node_name_2090 node_name_350 9.064505023752638
node_name_2090 node_name_656 9.064620717626777
node_name_2090 node_name_1335 9.064736398117391
node_name_2091 node_name_218 9.064852065227576
node_name_2091 node_name_306 9.06496771896043
node_name_2091 node_name_2075 9.065083359319043
node_name_2092 node_name_109 9.065198986306513
node_name_2093 node_name_109 9.065314599925925
node_name_2093 node_name_741 9.065430200180375
node_name_2093 node_name_831 9.06554578707295
node_name_2094 node_name_36 9.06566136060674
node_name_2094 node_name_109 9.06577692078483
node_name_2094 node_name_441 9.06589246761031
node_name_2094 node_name_530 9.066008001086264
node_name_2094 node_name_2086 9.066123521215774
node_name_2094 node_name_2106 9.066239028001926
node_name_2095 node_name_109 9.066354521447801
node_name_2095 node_name_135 9.06647000155648
node_name_2095 node_name_2145 9.066585468331045
node_name_2095 node_name_2329 9.066700921774572
node_name_2095 node_name_2504 9.06681636189014
node_name_2096 node_name_859 9.066931788680826
node_name_2096 node_name_937 9.067047202149707
node_name_2096 node_name_1009 9.067162602299854
node_name_2096 node_name_1784 9.067277989134345
node_name_2096 node_name_1856 9.067393362656249
node_name_2096 node_name_2026 9.06750872286864
node_name_2097 node_name_79 9.067624069774588
node_name_2097 node_name_522 9.06773940337716
node_name_2097 node_name_975 9.067854723679428
node_name_2097 node_name_2098 9.067970030684457
node_name_2098 node_name_2097 9.068085324395312
node_name_2099 node_name_490 9.06820060481506
node_name_2099 node_name_868 9.068315871946766
node_name_2099 node_name_1526 9.06843112579349
node_name_2099 node_name_2425 9.068546366358296
node_name_2100 node_name_803 9.068661593644245
node_name_2100 node_name_830 9.068776807654396
node_name_2100 node_name_1184 9.068892008391808
node_name_2100 node_name_2101 9.06900719585954
node_name_2101 node_name_702 9.069122370060645
node_name_2101 node_name_2100 9.069237530998182
node_name_2102 node_name_1309 9.069352678675205
node_name_2102 node_name_1912 9.069467813094768
node_name_2102 node_name_2385 9.06958293425992
node_name_2103 node_name_1309 9.069698042173716
node_name_2103 node_name_1912 9.069813136839207
node_name_2103 node_name_2385 9.069928218259438
node_name_2104 node_name_516 9.07004328643746
node_name_2105 node_name_490 9.07015834137632
node_name_2105 node_name_517 9.070273383079064
node_name_2106 node_name_36 9.070388411548738
node_name_2106 node_name_2094 9.070503426788383
node_name_2107 node_name_36 9.070618428801046
node_name_2107 node_name_399 9.070733417589766
node_name_2107 node_name_1505 9.070848393157585
node_name_2107 node_name_1781 9.07096335550754
node_name_2108 node_name_693 9.071078304642676
node_name_2108 node_name_1519 9.071193240566025
node_name_2109 node_name_604 9.071308163280625
node_name_2109 node_name_1085 9.071423072789514
node_name_2109 node_name_1396 9.071537969095724
node_name_2109 node_name_1421 9.07165285220229
node_name_2109 node_name_1975 9.071767722112243
node_name_2109 node_name_2110 9.071882578828616
node_name_2110 node_name_1085 9.071997422354437
node_name_2110 node_name_1421 9.07211225269274
node_name_2110 node_name_1975 9.072227069846548
node_name_2110 node_name_2109 9.072341873818893
node_name_2111 node_name_711 9.072456664612796
node_name_2112 node_name_118 9.072571442231286
node_name_2112 node_name_255 9.072686206677387
node_name_2112 node_name_711 9.07280095795412
node_name_2112 node_name_1690 9.072915696064511
node_name_2112 node_name_2030 9.073030421011577
node_name_2112 node_name_2436 9.073145132798338
node_name_2113 node_name_704 9.073259831427816
node_name_2113 node_name_711 9.073374516903025
node_name_2113 node_name_1077 9.073489189226986
node_name_2113 node_name_1483 9.073603848402712
node_name_2113 node_name_1743 9.07371849443322
node_name_2113 node_name_2450 9.07383312732152
node_name_2114 node_name_386 9.073947747070628
node_name_2114 node_name_1083 9.074062353683555
node_name_2114 node_name_2509 9.074176947163311
node_name_2114 node_name_2519 9.074291527512907
node_name_2114 node_name_2588 9.07440609473535
node_name_2115 node_name_386 9.074520648833648
node_name_2115 node_name_2117 9.074635189810808
node_name_2115 node_name_2519 9.074749717669835
node_name_2116 node_name_356 9.074864232413733
node_name_2116 node_name_1218 9.074978734045507
node_name_2117 node_name_386 9.075093222568157
node_name_2117 node_name_770 9.075207697984686
node_name_2117 node_name_1508 9.075322160298095
node_name_2117 node_name_1846 9.075436609511382
node_name_2117 node_name_1867 9.075551045627543
node_name_2117 node_name_1894 9.07566546864958
node_name_2117 node_name_2115 9.075779878580487
node_name_2117 node_name_2118 9.07589427542326
node_name_2118 node_name_229 9.076008659180891
node_name_2118 node_name_1894 9.076123029856374
node_name_2118 node_name_2117 9.076237387452702
node_name_2119 node_name_33 9.076351731972865
node_name_2119 node_name_218 9.076466063419854
node_name_2120 node_name_33 9.076580381796658
node_name_2120 node_name_442 9.076694687106265
node_name_2120 node_name_665 9.07680897935166
node_name_2120 node_name_2040 9.076923258535832
node_name_2120 node_name_2637 9.077037524661762
node_name_2121 node_name_33 9.077151777732437
node_name_2121 node_name_2001 9.07726601775084
node_name_2121 node_name_2122 9.077380244719953
node_name_2122 node_name_91 9.077494458642754
node_name_2122 node_name_196 9.077608659522225
node_name_2122 node_name_332 9.077722847361343
node_name_2122 node_name_627 9.07783702216309
node_name_2122 node_name_665 9.077951183930438
node_name_2122 node_name_1051 9.078065332666364
node_name_2122 node_name_2040 9.078179468373843
node_name_2122 node_name_2066 9.07829359105585
node_name_2122 node_name_2121 9.078407700715356
node_name_2122 node_name_2123 9.078521797355334
node_name_2123 node_name_91 9.078635880978755
node_name_2123 node_name_330 9.078749951588586
node_name_2123 node_name_2001 9.078864009187797
node_name_2123 node_name_2003 9.078978053779355
node_name_2123 node_name_2122 9.079092085366229
node_name_2123 node_name_2380 9.079206103951382
node_name_2124 node_name_1119 9.079320109537779
node_name_2124 node_name_1273 9.079434102128383
node_name_2124 node_name_1608 9.07954808172616
node_name_2124 node_name_1611 9.079662048334066
node_name_2124 node_name_2125 9.079776001955066
node_name_2124 node_name_2126 9.079889942592118
node_name_2124 node_name_2127 9.080003870248179
node_name_2125 node_name_1111 9.080117784926209
node_name_2125 node_name_1119 9.080231686629162
node_name_2125 node_name_1273 9.080345575359996
node_name_2125 node_name_2124 9.080459451121662
node_name_2125 node_name_2126 9.080573313917117
node_name_2126 node_name_870 9.080687163749312
node_name_2126 node_name_1111 9.080801000621198
node_name_2126 node_name_1119 9.080914824535725
node_name_2126 node_name_1235 9.081028635495842
node_name_2126 node_name_1273 9.081142433504501
node_name_2126 node_name_1608 9.081256218564645
node_name_2126 node_name_2124 9.081369990679223
node_name_2126 node_name_2125 9.081483749851179
node_name_2127 node_name_546 9.081597496083457
node_name_2127 node_name_1119 9.081711229379001
node_name_2127 node_name_2124 9.081824949740755
node_name_2127 node_name_2130 9.081938657171658
node_name_2128 node_name_1119 9.082052351674651
node_name_2128 node_name_2129 9.082166033252674
node_name_2129 node_name_1111 9.082279701908664
node_name_2129 node_name_1119 9.08239335764556
node_name_2129 node_name_1273 9.082507000466299
node_name_2129 node_name_2128 9.082620630373812
node_name_2130 node_name_430 9.082734247371036
node_name_2130 node_name_691 9.082847851460906
node_name_2130 node_name_791 9.082961442646353
node_name_2130 node_name_912 9.083075020930307
node_name_2130 node_name_983 9.0831885863157
node_name_2130 node_name_1261 9.08330213880546
node_name_2130 node_name_1889 9.083415678402515
node_name_2130 node_name_1890 9.083529205109796
node_name_2130 node_name_1891 9.083642718930225
node_name_2130 node_name_2034 9.08375621986673
node_name_2130 node_name_2127 9.083869707922235
node_name_2130 node_name_2249 9.08398318309966
node_name_2131 node_name_1463 9.084096645401932
node_name_2131 node_name_2133 9.08421009483197
node_name_2131 node_name_2182 9.084323531392696
node_name_2132 node_name_1163 9.084436955087027
node_name_2132 node_name_1463 9.084550365917883
node_name_2132 node_name_1482 9.08466376388818
node_name_2132 node_name_1683 9.084777149000837
node_name_2133 node_name_276 9.084890521258767
node_name_2133 node_name_434 9.085003880664885
node_name_2133 node_name_1463 9.085117227222105
node_name_2133 node_name_1695 9.085230560933338
node_name_2133 node_name_2054 9.085343881801498
node_name_2133 node_name_2131 9.085457189829492
node_name_2133 node_name_2182 9.085570485020233
node_name_2134 node_name_921 9.085683767376628
node_name_2134 node_name_1351 9.085797036901582
node_name_2135 node_name_175 9.085910293598007
node_name_2135 node_name_190 9.086023537468803
node_name_2135 node_name_2282 9.086136768516877
node_name_2136 node_name_737 9.086249986745132
node_name_2136 node_name_1121 9.086363192156472
node_name_2136 node_name_1655 9.086476384753796
node_name_2136 node_name_1671 9.086589564540008
node_name_2137 node_name_1394 9.086702731518004
node_name_2137 node_name_1487 9.086815885690685
node_name_2137 node_name_1671 9.086929027060949
node_name_2138 node_name_548 9.08704215563169
node_name_2138 node_name_598 9.087155271405804
node_name_2138 node_name_944 9.087268374386188
node_name_2139 node_name_24 9.087381464575735
node_name_2139 node_name_1636 9.087494541977337
node_name_2139 node_name_2140 9.087607606593886
node_name_2139 node_name_2141 9.087720658428273
node_name_2140 node_name_17 9.087833697483386
node_name_2140 node_name_927 9.087946723762116
node_name_2140 node_name_1301 9.08805973726735
node_name_2140 node_name_1679 9.088172738001974
node_name_2140 node_name_2139 9.088285725968877
node_name_2141 node_name_24 9.08839870117094
node_name_2141 node_name_1636 9.08851166361105
node_name_2141 node_name_2139 9.088624613292087
node_name_2141 node_name_2142 9.088737550216933
node_name_2142 node_name_2141 9.088850474388472
node_name_2143 node_name_303 9.088963385809583
node_name_2143 node_name_1367 9.089076284483143
node_name_2143 node_name_1777 9.089189170412032
node_name_2143 node_name_1787 9.089302043599126
node_name_2144 node_name_135 9.089414904047302
node_name_2144 node_name_137 9.089527751759436
node_name_2144 node_name_2145 9.089640586738398
node_name_2144 node_name_2329 9.089753408987065
node_name_2144 node_name_2331 9.089866218508309
node_name_2144 node_name_2504 9.089979015305
node_name_2145 node_name_18 9.090091799380007
node_name_2145 node_name_1512 9.090204570736201
node_name_2145 node_name_2095 9.090317329376452
node_name_2145 node_name_2144 9.090430075303626
node_name_2146 node_name_374 9.090542808520587
node_name_2146 node_name_509 9.090655529030203
node_name_2146 node_name_846 9.090768236835338
node_name_2146 node_name_1101 9.090880931938855
node_name_2146 node_name_1242 9.090993614343617
node_name_2146 node_name_2147 9.091106284052485
node_name_2146 node_name_2148 9.09121894106832
node_name_2147 node_name_374 9.09133158539398
node_name_2147 node_name_455 9.091444217032327
node_name_2147 node_name_658 9.091556835986216
node_name_2147 node_name_1664 9.091669442258505
node_name_2147 node_name_2146 9.091782035852047
node_name_2147 node_name_2486 9.0918946167697
node_name_2148 node_name_509 9.092007185014317
node_name_2148 node_name_1101 9.092119740588751
node_name_2148 node_name_1242 9.092232283495854
node_name_2148 node_name_2146 9.092344813738475
node_name_2149 node_name_374 9.092457331319466
node_name_2150 node_name_1378 9.092569836241674
node_name_2150 node_name_2058 9.09268232850795
node_name_2151 node_name_93 9.09279480812114
node_name_2151 node_name_1224 9.092907275084087
node_name_2151 node_name_2423 9.09301972939964
node_name_2152 node_name_1224 9.093132171070641
node_name_2152 node_name_2385 9.093244600099936
node_name_2153 node_name_973 9.093357016490364
node_name_2153 node_name_1224 9.093469420244768
node_name_2153 node_name_2155 9.093581811365986
node_name_2154 node_name_1224 9.093694189856862
node_name_2154 node_name_1291 9.093806555720231
node_name_2154 node_name_1587 9.093918908958932
node_name_2154 node_name_1660 9.0940312495758
node_name_2155 node_name_74 9.094143577573671
node_name_2155 node_name_280 9.094255892955381
node_name_2155 node_name_539 9.094368195723762
node_name_2155 node_name_586 9.094480485881647
node_name_2155 node_name_749 9.09459276343187
node_name_2155 node_name_993 9.094705028377259
node_name_2155 node_name_1118 9.094817280720644
node_name_2155 node_name_1131 9.094929520464856
node_name_2155 node_name_1143 9.09504174761272
node_name_2155 node_name_1152 9.095153962167066
node_name_2155 node_name_1203 9.095266164130717
node_name_2155 node_name_1224 9.0953783535065
node_name_2155 node_name_1535 9.09549053029724
node_name_2155 node_name_2153 9.095602694505759
node_name_2155 node_name_2293 9.095714846134879
node_name_2155 node_name_2294 9.095826985187422
node_name_2155 node_name_2295 9.095939111666207
node_name_2156 node_name_324 9.096051225574055
node_name_2156 node_name_651 9.096163326913784
node_name_2156 node_name_1224 9.09627541568821
node_name_2156 node_name_2024 9.09638749190015
node_name_2157 node_name_108 9.096499555552423
node_name_2157 node_name_1835 9.09661160664784
node_name_2157 node_name_2158 9.096723645189215
node_name_2157 node_name_2159 9.096835671179361
node_name_2157 node_name_2160 9.096947684621092
node_name_2158 node_name_2157 9.097059685517216
node_name_2159 node_name_23 9.097171673870545
node_name_2159 node_name_2157 9.097283649683886
node_name_2159 node_name_2160 9.097395612960048
node_name_2160 node_name_898 9.09750756370184
node_name_2160 node_name_1328 9.097619501912064
node_name_2160 node_name_1647 9.097731427593528
node_name_2160 node_name_1698 9.097843340749037
node_name_2160 node_name_1835 9.097955241381392
node_name_2160 node_name_2157 9.098067129493398
node_name_2160 node_name_2159 9.098179005087852
node_name_2160 node_name_2161 9.09829086816756
node_name_2161 node_name_1327 9.098402718735318
node_name_2161 node_name_2160 9.098514556793926
node_name_2162 node_name_30 9.09862638234618
node_name_2162 node_name_61 9.09873819539488
node_name_2162 node_name_738 9.09884999594282
node_name_2162 node_name_1080 9.098961783992793
node_name_2162 node_name_2163 9.099073559547596
node_name_2163 node_name_1073 9.09918532261002
node_name_2163 node_name_1303 9.099297073182859
node_name_2163 node_name_1348 9.099408811268901
node_name_2163 node_name_1502 9.099520536870939
node_name_2163 node_name_2162 9.09963224999176
node_name_2164 node_name_87 9.099743950634156
node_name_2164 node_name_2217 9.09985563880091
node_name_2164 node_name_2282 9.099967314494812
node_name_2165 node_name_118 9.100078977718645
node_name_2165 node_name_279 9.100190628475195
node_name_2165 node_name_1343 9.100302266767246
node_name_2166 node_name_118 9.100413892597578
node_name_2166 node_name_1029 9.100525505968976
node_name_2167 node_name_957 9.10063710688422
node_name_2168 node_name_834 9.100748695346088
node_name_2168 node_name_876 9.100860271357362
node_name_2168 node_name_1033 9.100971834920818
node_name_2168 node_name_1557 9.101083386039234
node_name_2168 node_name_1586 9.101194924715385
node_name_2168 node_name_1726 9.101306450952048
node_name_2168 node_name_2083 9.101417964751995
node_name_2168 node_name_2169 9.101529466118004
node_name_2169 node_name_131 9.101640955052842
node_name_2169 node_name_683 9.101752431559284
node_name_2169 node_name_1546 9.101863895640099
node_name_2169 node_name_1547 9.101975347298058
node_name_2169 node_name_2168 9.102086786535928
node_name_2170 node_name_1357 9.10219821335648
node_name_2170 node_name_2171 9.102309627762478
node_name_2171 node_name_2170 9.10242102975669
node_name_2172 node_name_52 9.102532419341877
node_name_2172 node_name_525 9.102643796520809
node_name_2172 node_name_1467 9.102755161296246
node_name_2172 node_name_1628 9.10286651367095
node_name_2172 node_name_2182 9.102977853647683
node_name_2173 node_name_939 9.103089181229207
node_name_2173 node_name_2174 9.10320049641828
node_name_2174 node_name_2173 9.103311799217659
node_name_2175 node_name_4 9.103423089630105
node_name_2175 node_name_982 9.103534367658373
node_name_2175 node_name_1256 9.10364563330522
node_name_2175 node_name_1761 9.103756886573398
node_name_2175 node_name_2176 9.103868127465667
node_name_2176 node_name_4 9.103979355984773
node_name_2176 node_name_595 9.104090572133472
node_name_2176 node_name_982 9.104201775914515
node_name_2176 node_name_1016 9.104312967330653
node_name_2176 node_name_1091 9.104424146384634
node_name_2176 node_name_1256 9.104535313079205
node_name_2176 node_name_1382 9.104646467417119
node_name_2176 node_name_2175 9.104757609401117
node_name_2177 node_name_398 9.104868739033948
node_name_2177 node_name_644 9.104979856318357
node_name_2177 node_name_2367 9.105090961257085
node_name_2177 node_name_2371 9.105202053852878
node_name_2178 node_name_76 9.105313134108476
node_name_2178 node_name_88 9.105424202026622
node_name_2178 node_name_415 9.105535257610056
node_name_2178 node_name_737 9.105646300861517
node_name_2178 node_name_1309 9.105757331783742
node_name_2178 node_name_1979 9.105868350379472
node_name_2178 node_name_2024 9.10597935665144
node_name_2179 node_name_440 9.106090350602384
node_name_2180 node_name_81 9.106201332235038
node_name_2180 node_name_257 9.106312301552135
node_name_2180 node_name_525 9.10642325855641
node_name_2180 node_name_2182 9.106534203250593
node_name_2180 node_name_2183 9.106645135637418
node_name_2181 node_name_95 9.106756055719613
node_name_2181 node_name_142 9.106866963499908
node_name_2181 node_name_525 9.106977858981029
node_name_2181 node_name_1388 9.107088742165708
node_name_2181 node_name_2074 9.10719961305667
node_name_2181 node_name_2196 9.107310471656639
node_name_2181 node_name_2197 9.107421317968342
node_name_2181 node_name_2202 9.107532151994501
node_name_2182 node_name_52 9.10764297373784
node_name_2182 node_name_95 9.107753783201082
node_name_2182 node_name_239 9.107864580386947
